time,returns,cp_prob,detected_50,detected_75
455,0.006067251741025466,0.3725857461908659,0,0
456,-0.006367154023436471,0.3417882447230408,0,0
457,-0.003248324002498714,0.33322894804281666,0,0
458,0.0049840950913130995,0.361128207008579,0,0
459,-0.005812481724479302,0.36222433010459537,0,0
460,-0.0018734705137812976,0.317580966365314,0,0
461,-0.006173241553107851,0.3952399711148503,0,0
462,0.0029948913950711468,0.323114126144148,0,0
463,0.006039744445669594,0.3664257149147772,0,0
464,0.009613951472287855,0.512414902366102,1,0
465,0.004103519691397314,0.3647248630488175,0,0
466,-0.0004622011214954037,0.5699642741905055,1,0
467,0.0014058622380308259,0.6391721896069077,1,0
468,-0.010835833513387743,0.25692240244918624,0,0
469,-0.0048576919598808475,0.6286826425304899,1,0
470,0.008269550814971915,0.32385306691931065,0,0
471,-0.00399538923031908,0.6047994881851324,1,0
472,-0.00172239304067351,0.6483832224997959,1,0
473,-0.0021819240058332696,0.6538812228880584,1,0
474,0.013449422943953246,0.1401718360747224,0,0
475,-0.0048302755956918225,0.5538401225640884,1,0
476,0.004503265126448739,0.5521916453286475,1,0
477,0.0065516783445898254,0.5261462495532716,1,0
478,0.011584483484096467,0.3755018054297824,0,0
479,0.003989227939208048,0.6090665470121378,1,0
480,-0.004888560553996099,0.4358724236891659,0,0
481,0.001001166805313742,0.6084640430510448,1,0
482,-0.00353697266382714,0.47833464823292327,0,0
483,-0.0017879539187080433,0.5598817257786759,1,0
484,0.0027681025515555197,0.6319790818830054,1,0
485,-0.0005046860302221972,0.6411690243368091,1,0
486,0.0026737013517987886,0.6452075478188586,1,0
487,-0.002292708566414099,0.6110986140420913,1,0
488,-0.004585466816717741,0.5498545308614162,1,0
489,-0.00822366866152809,0.2911689108649573,0,0
490,-0.002128310608840561,0.6313492432882724,1,0
491,0.005269682765742334,0.5725081817356272,1,0
492,-0.0008369993864054221,0.6799362947762958,1,0
493,-0.003540192593631211,0.5969629753854243,1,0
494,-0.005673284055972578,0.49058207922288577,0,0
495,0.00502790170429889,0.5378281542324972,1,0
496,-0.0011324171535237021,0.7454328029152979,1,0
497,0.0057405461766624885,0.5007439877015759,1,0
498,-0.0062593342992707905,0.5161881582548759,1,0
499,-0.008808474865844662,0.28235645273127385,0,0
